Tanggal;Ref Id;Kode Produk;Nama Produk;Harga Modal;Harga Jual;Profit;Message;Status
30/09/2024 08:27;bh4a6z09ac4d70459;dana8;DANA 8.000;8075;8160;85;TransaksiSukses;Sukses
30/09/2024 08:27;dv1hjy0wdy1i4426;pln200;PLN 200.000;200018;200080;62;TransaksiSukses;Sukses
30/09/2024 08:27;2t4a6y094z992533;h-tsel25;Telkomsel Data Harian 25.000;24010;25363;1353;TransaksiSukses;Sukses
30/09/2024 08:27;nq1hjx0w96xo6704;xl10;Xl 10.000;10814;10875;61;TransaksiSukses;Sukses
30/09/2024 08:26;5x4a6r09byjm889;axis5;Axis 5.000;5650;5895;245;TransaksiSukses;Sukses
30/09/2024 08:24;vq7pcx09p79l503;av-axis6;Aktivasi Voucher Axis 6 GB 30 Hari;29060;29146;86;TransaksiSukses;Sukses
30/09/2024 08:24;tz7pcw0983to2372;gopay100;Go Pay 100.000;100250;100326;76;TransaksiSukses;Sukses
30/09/2024 08:24;hs1hjb0wp88282319;v-jabo-tsel1500;Voucher Telkomsel 1.5 GB 3 Hari (Jabodetabek);7250;7366;116;TransaksiSukses;Sukses
30/09/2024 08:24;jv7pcu09um5t15038;cwj-isat-3;Indosat Data CWJ Freedom Internet Harian 3 GB 3 Hari;10055;10116;61;TransaksiSukses;Sukses
30/09/2024 08:20;y34a5r09f0b856396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 08:18;ux4a5f09w2ql5341;tp-axis10;Axis Pulsa Transfer 10.000;10290;10351;61;TransaksiSukses;Sukses
30/09/2024 08:15;z14a4t09quzx5561;tp-tsel27;Telkomsel Pulsa Transfer 27.000;27162;27433;271;TransaksiSukses;Sukses
30/09/2024 08:15;7c7pb2097oo565041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25563;63;TransaksiSukses;Sukses
30/09/2024 08:14;hg4a4l09v2j91468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
30/09/2024 08:09;rv1hgc0wjop72958;isat25;Indosat 25.000;24810;24872;62;TransaksiSukses;Sukses
30/09/2024 08:08;pz7p9w09tf883572;m-axis1-1;Axis Data Mini 1 GB 1 Hari;4900;4960;60;TransaksiSukses;Sukses
30/09/2024 08:06;z21hfm0wh7qy5095;spay35;SHOPEE PAY 35.000;35175;35235;60;TransaksiSukses;Sukses
30/09/2024 08:06;l71hfl0wg94x4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 08:05;tm1hfe0wmsyn5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
30/09/2024 08:04;c94a2u092d1o5505;tp-tsel100;Telkomsel Pulsa Transfer 100.000;96136;97130;994;TransaksiSukses;Sukses
30/09/2024 08:03;yw1hf40wj1va1963;ff180;Free Fire 180 Diamond;22125;24645;2520;TransaksiSukses;Sukses
30/09/2024 08:00;l84a2a09wtrt5816;tsel15;Telkomsel 15.000;14860;14921;61;TransaksiSukses;Sukses
30/09/2024 08:00;et4a2409sceh933;b-tsel55;Telkomsel Data Bulanan OMG 55.000;44000;55566;11566;TransaksiSukses;Sukses
30/09/2024 07:59;837p8k09ahoc4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 07:59;fs1hec0wjgup2958;isat25;Indosat 25.000;24810;24872;62;TransaksiSukses;Sukses
30/09/2024 07:59;so4a1x09f9b3105;jb-tsel1500;Telkomsel Data 1.5 GB 3 Hari (Jawa Barat);7350;7465;115;TransaksiSukses;Sukses
30/09/2024 07:58;iq4a1s09fcr95853;tsel30;Telkomsel 30.000;29625;29838;213;TransaksiSukses;Sukses
30/09/2024 07:53;l64a1309b35b56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 07:53;of7p7j09wdrg56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 07:52;087p7c09k2n771030;fig-isat1;Indosat Data Gift Freedom Internet 1 GB 2 Hari;5645;5706;61;TransaksiSukses;Sukses
30/09/2024 07:52;lm7p7709ah1y5882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
30/09/2024 07:51;gr7p7309uaok857;av-unli-sf1-7;Aktivasi Voucher Smartfren Unlimited Harian 2 GB 7 Hari;26847;26973;126;TransaksiSukses;Sukses
30/09/2024 07:51;0s7p7209krfh56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 07:51;e87p6z09wg3m80343;d-sf2-3;Smartfren Data 2 GB / 3 Hari;7052;7196;144;TransaksiSukses;Sukses
30/09/2024 07:51;dr4a0j09m0fh56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 07:50;zk7p6v09huay4074;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25175;25563;388;TransaksiSukses;Sukses
30/09/2024 07:49;101hcr0wklmn4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 07:49;397p6m097aq53198;kvncl01;K-Vision & GOL Paket CLING (CL01) 30 Hari;19164;19367;203;TransaksiSukses;Sukses
30/09/2024 07:47;d31hcg0wtvn94075;mlwdp2;MOBILE LEGENDS Weekly Diamond Pass 2x;50799;51410;611;TransaksiSukses;Sukses
30/09/2024 07:47;y349zx09jzw25801;tsel100;Telkomsel 100.000;98580;98745;165;TransaksiSukses;Sukses
30/09/2024 07:47;c57p6c09gxq15860;tsel35;Telkomsel 35.000;34720;34783;63;TransaksiSukses;Sukses
30/09/2024 07:47;v91hcd0wi05c74519;500dana20;DANA 20.000 Admin 500;19590;19665;75;TransaksiSukses;Sukses
30/09/2024 07:46;cv49zr096pgu5853;tsel30;Telkomsel 30.000;29625;29838;213;TransaksiSukses;Sukses
30/09/2024 07:45;3c1hbw0wlibb66674;tp-tsel55;Telkomsel Pulsa Transfer 55.000;53124;53248;124;TransaksiSukses;Sukses
30/09/2024 07:44;fu7p5s098i705846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
30/09/2024 07:44;go7p5r091l5h889;axis5;Axis 5.000;5650;5895;245;TransaksiSukses;Sukses
30/09/2024 07:43;b21hbq0wkwj5846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
30/09/2024 07:43;441hbo0wa2e53026;jabo-isat2500;Indosat Data Jabodetabek Freedom Internet Harian 2.5 GB 5 Hari;12322;12621;299;TransaksiSukses;Sukses
30/09/2024 07:41;cd7p5c09qs8156396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 07:40;x449yo09x68y82077;k-sf10;Smartfren Data Kuota 10 GB 3 Hari;14610;14671;61;TransaksiSukses;Sukses
30/09/2024 07:38;px1hal0w6z9s5778;tri50;Three 50.000;48690;48840;150;TransaksiSukses;Sukses
30/09/2024 07:35;827p3u09k7d62956;isat20;Indosat 20.000;19765;19867;102;TransaksiSukses;Sukses
30/09/2024 07:34;w31ha30wm2q81335;d-isat600;Indosat 600 MB 30 Hari;4805;4875;70;TransaksiSukses;Sukses
30/09/2024 07:32;5x49xb09ukiy2199;fu-isat3;Indosat Freedom U 20 GB 30 Hari;78960;79593;633;TransaksiSukses;Sukses
30/09/2024 07:30;p549wt09nac83579;m-axis2500;Axis Data Mini 2.5 GB 5 Hari;14110;14216;106;TransaksiSukses;Sukses
30/09/2024 07:26;gw7p2d09sbs15592;tp-tsel51;Telkomsel Pulsa Transfer 51.000;50342;50407;65;TransaksiSukses;Sukses
30/09/2024 07:25;hb1h8l0wwof6878;axis10;Axis 10.000;10810;10875;65;TransaksiSukses;Sukses
30/09/2024 07:24;mt7p22094jv44234;ns-sf45;Smartfren Kuota Nonstop 45.000;50625;52090;1465;TransaksiSukses;Sukses
30/09/2024 07:23;ob1h8c0wclzc4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 07:21;771h7y0wiy4y2948;isat10;Indosat 10.000;10730;10851;121;TransaksiSukses;Sukses
30/09/2024 07:19;yy7p1209q6586027;unli-sf1-7;Smartfren Data Unlimited Harian 1 GB Berlaku 7 Hari;25850;25913;63;TransaksiSukses;Sukses
30/09/2024 07:19;2r49v609s4vr4422;pln100;PLN 100.000;100025;100086;61;TransaksiSukses;Sukses
30/09/2024 07:17;o449ut09za1c3611;ma-tsel30;Telkomsel Tambah Masa Aktif Kartu 30 Hari;12600;12986;386;TransaksiSukses;Sukses
30/09/2024 07:16;xt1h730wop4p5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
30/09/2024 07:15;r749uh094h7h2400;gopay50;Go Pay 50.000;50265;50326;61;TransaksiSukses;Sukses
30/09/2024 07:15;uv49ug09pp7b3103;jb-isat5;Indosat Data Jawa Barat Freedom Internet Harian 5 GB 5 Hari;17360;17422;62;TransaksiSukses;Sukses
30/09/2024 07:14;f549u709b9o165633;axis10;Axis 10.000;10814;10875;0;NomorTujuanSalah;Gagal
30/09/2024 07:13;x21h6k0wl6wo2013;ff50;Free Fire 50 Diamond;6110;6619;509;TransaksiSukses;Sukses
30/09/2024 07:11;5l1h690wp7zk889;axis5;Axis 5.000;5650;5895;245;TransaksiSukses;Sukses
30/09/2024 07:11;4s49tn09xo5v878;axis10;Axis 10.000;10810;10875;65;TransaksiSukses;Sukses
30/09/2024 07:09;3x1h5x0whf8y56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 07:09;mc1h5w0wdv5w2765;hp-tri3500;Tri Data Happy 3.5 GB 5 Hari;14985;15056;71;TransaksiSukses;Sukses
30/09/2024 07:09;211h5v0wgpnb5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
30/09/2024 07:07;b41h5h0wvxt774;1000ovo30;OVO 30.000 Admin 1.000;29440;29525;85;TransaksiSukses;Sukses
30/09/2024 07:06;nj1h5d0wpvh782262;harian-xlm-3;XL Data Paket Harian M 3 Hari;10154;10347;193;TransaksiSukses;Sukses
30/09/2024 07:04;jo7oyi09wx5573638;gopay25;Go Pay 25.000;25185;25420;235;TransaksiSukses;Sukses
30/09/2024 07:03;os49s309jxwk68946;hp-tri11;Tri Data Happy 11 GB 30 Hari;43525;44589;1064;TransaksiSukses;Sukses
30/09/2024 07:03;4649s109mq0s5882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
30/09/2024 07:02;d449rs0912575881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
30/09/2024 07:01;6p49ri09g03256396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 07:00;vp1h490wp3183572;m-axis1-1;Axis Data Mini 1 GB 1 Hari;4900;4960;60;TransaksiSukses;Sukses
30/09/2024 06:58;tf49r609prjw56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 06:50;zh1h2w0wk94c82262;harian-xlm-3;XL Data Paket Harian M 3 Hari;10154;10347;193;TransaksiSukses;Sukses
30/09/2024 06:48;2s7ovw09pc6g65345;tp-xl20;Xl Pulsa Transfer 20.000;19690;19752;62;TransaksiSukses;Sukses
30/09/2024 06:47;kg7ovs096dom5083;spay15;SHOPEE PAY 15.000;15080;15720;640;TransaksiSukses;Sukses
30/09/2024 06:44;gj7ovd09qhp04074;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25175;25563;388;TransaksiSukses;Sukses
30/09/2024 06:44;im49p109psky4074;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25175;25563;388;TransaksiSukses;Sukses
30/09/2024 06:43;wm49oy09il5t3931;ml3;MOBILELEGEND - 3 Diamond;1000;1062;62;TransaksiSukses;Sukses
30/09/2024 06:40;e549ol09xas770434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
30/09/2024 06:40;hs7oup09xqiy5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
30/09/2024 06:39;au1h160wetn756396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 06:39;z449og09nfbw56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 06:39;i21h140wjqs6033;unlins-sf2;Smartfren Data Unlimited Nonstop 2 GB 10 Hari;10390;10451;61;TransaksiSukses;Sukses
30/09/2024 06:39;by1h130w80o45881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
30/09/2024 06:37;rb1h0u0wh3nd4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 06:36;wa1h0k0wq3nv5832;tsel20;Telkomsel 20.000;19845;19942;97;TransaksiSukses;Sukses
30/09/2024 06:34;fw1h090w7pkn5882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
30/09/2024 06:33;4r1h070w1hlz4917;sf10;Smartfren 10.000;9710;9781;71;TransaksiSukses;Sukses
30/09/2024 06:33;ma7otu096xar100;1000spay11;SHOPEE PAY 11.000 Admin 1.000;10575;10635;60;TransaksiSukses;Sukses
30/09/2024 06:33;qy49nk09dnxu6704;xl10;Xl 10.000;10814;10875;61;TransaksiSukses;Sukses
30/09/2024 06:31;9r49nb09s53c6034;unlins-sf3;Smartfren Data Unlimited Nonstop 3 GB 14 Hari;15605;15667;62;TransaksiSukses;Sukses
30/09/2024 06:31;vj49n909hb2d1342;d-sf1-3;Smartfren Data 1 GB / 3 Hari;4275;4365;90;TransaksiSukses;Sukses
30/09/2024 06:30;f17otj09zh0i5816;tsel15;Telkomsel 15.000;14860;14921;61;TransaksiSukses;Sukses
30/09/2024 06:30;0649n809qmvp881;axis15;Axis 15.000;14941;15027;86;TransaksiSukses;Sukses
30/09/2024 06:28;2a1gzi0w78mm4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 06:28;m17ot6093j2g878;axis10;Axis 10.000;10810;10875;65;TransaksiSukses;Sukses
30/09/2024 06:27;qu49mr09q215800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
30/09/2024 06:26;2l7osy09lqnm5762;tri10;Three 10.000;10324;10436;112;TransaksiSukses;Sukses
30/09/2024 06:25;tj49mi09r4lf1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
30/09/2024 06:24;0h49me099mij5832;tsel20;Telkomsel 20.000;19845;19942;97;TransaksiSukses;Sukses
30/09/2024 06:17;dp49lo09xr8h225;500spay30;SHOPEE PAY 30.000 Admin 500;30120;30185;65;TransaksiSukses;Sukses
30/09/2024 06:17;hp7os309plrr70105;d-isat1;Indosat 1 GB 30 Hari;8010;8586;576;TransaksiSukses;Sukses
30/09/2024 06:16;eo7ory09ps6f5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
30/09/2024 06:15;pi7orr09emf670434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
30/09/2024 06:14;lx7orp09ax7h5846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
30/09/2024 06:13;sc49l809drod5432;tp-isat50;Indosat Pulsa Transfer 50.000;47865;47930;65;TransaksiSukses;Sukses
30/09/2024 06:13;nl49l70960dm65827;isat50;Indosat 50.000;49050;49145;95;TransaksiSukses;Sukses
30/09/2024 06:11;ik7ori09l50r68919;spay10;SHOPEE PAY 10.000;10070;10715;645;TransaksiSukses;Sukses
30/09/2024 06:11;le7org09o4fc2159;fig-isat3;Indosat Data Gift Freedom Internet 3 GB 30 Hari;20975;21272;297;TransaksiSukses;Sukses
30/09/2024 06:11;ip49kz0963316742;yw-isat1-7;Indosat Yellow 1 GB 7 Hari;7105;8796;1691;TransaksiSukses;Sukses
30/09/2024 06:09;bw1gxd0wygnj5882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
30/09/2024 06:08;hy7or909zak95860;tsel35;Telkomsel 35.000;34720;34783;63;TransaksiSukses;Sukses
30/09/2024 06:08;2b1gx60wnzsx65377;xl25;Xl 25.000;24896;24962;66;TransaksiSukses;Sukses
30/09/2024 06:07;ww7or509k98g5832;tsel20;Telkomsel 20.000;19845;19942;97;TransaksiSukses;Sukses
30/09/2024 06:06;ia7or009fzfn4429;pln500;PLN 500.000;500013;500085;72;TransaksiSukses;Sukses
30/09/2024 06:05;bm7oqx09wqer70434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
30/09/2024 06:04;8n49kf093mub15131;sach-isat2-5;Indosat Freedom Internet Sachet 2.5 GB 5 Hari;13650;13711;61;TransaksiSukses;Sukses
30/09/2024 06:02;077oqq095cgr3109;jb-tsel2500;Telkomsel Data 2.5 GB 5 Hari (Jawa Barat);11450;12156;706;TransaksiSukses;Sukses
30/09/2024 06:00;9849k409ckwu4422;pln100;PLN 100.000;100025;100086;61;TransaksiSukses;Sukses
30/09/2024 05:54;lp7oq80959ip65396;ma-tsel5;Telkomsel Tambah Masa Aktif Kartu 5 Hari;2335;2395;60;TransaksiSukses;Sukses
30/09/2024 05:48;871gvv0w5ov774435;dana22;DANA 22.000;22090;22170;80;TransaksiSukses;Sukses
30/09/2024 05:47;b17opv09sgjo56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 05:40;q849j109y7zb5882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
30/09/2024 05:26;ep49ih09xtup5882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
30/09/2024 05:26;y01gus0wj2on56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 05:18;hw7ook09ycjl69137;tpas-tsel50;Telkomsel Telepon Pas 50.000;50100;52864;0;TransaksiGagal;Gagal
30/09/2024 05:13;w07ood09ngi25832;tsel20;Telkomsel 20.000;19845;19942;97;TransaksiSukses;Sukses
30/09/2024 05:03;vs49hs09km2b2949;isat100;Indosat 100.000;96615;98245;1630;TransaksiSukses;Sukses
30/09/2024 03:28;3649go09g19p74492;dana99;DANA 99.000;99090;99171;81;TransaksiSukses;Sukses
30/09/2024 03:27;yi1gsk0w1g7f4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 03:21;587omp0941j5910;tsel75;Telkomsel 75.000;73150;73427;277;TransaksiSukses;Sukses
30/09/2024 03:19;uv7omo09t82d5846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
30/09/2024 03:15;cj1gsj0whk0e4928;sf30;Smartfren 30.000;29125;29268;143;TransaksiSukses;Sukses
30/09/2024 02:37;2h1gsb0wux222332;gibwm;Genshin Impact Blessing of the Welkin Moon;57036;58594;1558;TransaksiSukses;Sukses
30/09/2024 01:43;qa1grz0wlr9q3603;ma-axis30;Axis Tambah Masa Aktif Kartu 30 Hari;3917;4115;198;TransaksiSukses;Sukses
30/09/2024 01:39;ea1grv0w5s2w1464;dana40;DANA 40.000;40090;40160;70;TransaksiSukses;Sukses
30/09/2024 01:18;ug7om30924z870446;dana45;DANA 45.000;45080;45165;85;TransaksiSukses;Sukses
30/09/2024 01:13;om7om109ud403603;ma-axis30;Axis Tambah Masa Aktif Kartu 30 Hari;3917;4115;198;TransaksiSukses;Sukses
30/09/2024 01:10;1m49g309vf4z1291;d-axis500;Axis Data 500 MB 30 Hari;3655;4015;360;TransaksiSukses;Sukses
30/09/2024 01:09;0w49g209o6vm4345;ovo50;OVO 50.000;50440;50509;69;TransaksiSukses;Sukses
30/09/2024 01:05;gq7oly09zl7680855;sos-axis1-1;Axis Data Boostr Sosmed 1 GB 1 Hari;1530;1805;0;ProduksedangGangguan(NonAktif);Gagal
30/09/2024 00:58;e749g009p7l5090;spay20;SHOPEE PAY 20.000;20215;20275;60;TransaksiSukses;Sukses
30/09/2024 00:54;kf1gri0wu80p70541;dana20;DANA 20.000;20100;20160;0;SellerinitelahdiblokirolehAnda;Gagal
30/09/2024 00:43;3p7olk09jgsq70541;dana20;DANA 20.000;20100;20160;0;SellerinitelahdiblokirolehAnda;Gagal
30/09/2024 00:26;vs49fn09dg1x70541;dana20;DANA 20.000;20100;20160;0;SellerinitelahdiblokirolehAnda;Gagal
30/09/2024 00:24;ma49fl093v0670541;dana20;DANA 20.000;20100;20160;0;SellerinitelahdiblokirolehAnda;Gagal
29/09/2024 23:29;o87okm09hro94074;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25225;25563;338;TransaksiSukses;Sukses
29/09/2024 23:29;tm7okl09abc64074;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25225;25563;338;TransaksiSukses;Sukses
29/09/2024 23:29;2g49ev09kmfa4074;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25225;25563;338;TransaksiSukses;Sukses
29/09/2024 23:07;q11ghw0wmozq5816;tsel15;Telkomsel 15.000;14860;14921;61;TransaksiSukses;Sukses
29/09/2024 22:55;oa7oau09zjak69093;hp-tri5-7;Tri Data Happy 5 GB 7 Hari;19633;19722;89;TransaksiGagal;Gagal
29/09/2024 22:52;fk1ggu0wjfw41459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
29/09/2024 22:50;ge494e09dtd11476;dana70;DANA 70.000;70090;70161;71;TransaksiSukses;Sukses
29/09/2024 22:50;o61ggq0w6t3t1469;dana500;DANA 500.000;500000;500190;190;TransaksiSukses;Sukses
29/09/2024 22:47;s87oaj09umfz5816;tsel15;Telkomsel 15.000;14860;14921;61;TransaksiSukses;Sukses
29/09/2024 22:46;on494309rm765777;tri5;Three 5.000;5495;5586;91;TransaksiSukses;Sukses
29/09/2024 22:43;cf1gg80wgumh82066;hp-tri9-7;Tri Data Happy 9 GB 7 Hari;25075;25138;63;TransaksiSukses;Sukses
29/09/2024 22:41;ob1gg00wjibp1457;dana250;DANA 250.000;250090;250188;98;TransaksiSukses;Sukses
29/09/2024 22:40;vn7oa009fi781475;dana7;DANA 7.000;7090;7160;70;TransaksiSukses;Sukses
29/09/2024 22:33;377o9g0997gq5648;tp-tsel97;Telkomsel Pulsa Transfer 97.000;91027;91598;571;TransaksiSukses;Sukses
29/09/2024 22:32;gy493a09qssd3981;ml5;MOBILELEGEND - 5 Diamond;1367;1450;83;TransaksiSukses;Sukses
29/09/2024 22:26;361gf00wmqmf5846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
29/09/2024 22:25;oa7o8x09j91y2746;hp-tri1-1;Tri Data Happy 1 GB 1 Hari;3633;3803;170;TransaksiSukses;Sukses
29/09/2024 22:21;011geg0wcyl282963;500dana145;DANA 145.000 Admin 500;144590;145236;646;TransaksiSukses;Sukses
29/09/2024 22:15;we1gdr0w5gnn2748;hp-tri1500-1;Tri Data Happy 1.5 GB 1 Hari;3585;3645;60;TransaksiSukses;Sukses
29/09/2024 22:15;w4491q09qfts70524;dana100;DANA 100.000;100090;100161;71;TransaksiSukses;Sukses
29/09/2024 22:07;m4490r09q2yn3026;jabo-isat2500;Indosat Data Jabodetabek Freedom Internet Harian 2.5 GB 5 Hari;12326;12621;295;TransaksiSukses;Sukses
29/09/2024 22:07;tq490q09ezj41476;dana70;DANA 70.000;70090;70161;71;TransaksiSukses;Sukses
29/09/2024 22:05;3y490e09h7yo2956;isat20;Indosat 20.000;19765;19867;102;TransaksiSukses;Sukses
29/09/2024 22:03;ul7o6909d2ef56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
29/09/2024 22:01;xc48zz09c15s81544;d-tri5mb;Tri Data 5 MB 7 Hari;44;104;60;TransaksiSukses;Sukses
29/09/2024 21:52;do1gbc0w701271990;gd-isat500-1;Indosat GIFT DATA 500 MB 1 Hari;3330;3415;85;TransaksiSukses;Sukses
29/09/2024 21:51;131gb50wf6j63736;mini-tsel1-1;Telkomsel Data Mini 1 GB / 1 Hari;6075;6916;841;TransaksiSukses;Sukses
29/09/2024 21:48;n17o4p09fis26634;xcf-xls;XL Xtra Combo Flex S;19540;20047;507;TransaksiSukses;Sukses
29/09/2024 21:45;661gah0wjt273574;m-axis1500-3;Axis Data Mini 1.5 GB 3 Hari;8385;8516;131;TransaksiSukses;Sukses
29/09/2024 21:44;7c7o4c09f1115801;tsel100;Telkomsel 100.000;98580;98745;165;TransaksiSukses;Sukses
29/09/2024 21:44;ol7o4b09yw1s1474;dana65;DANA 65.000;65075;65161;86;TransaksiSukses;Sukses
29/09/2024 21:44;1q48y909ajz21468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
29/09/2024 21:43;oi48y309nvub1456;dana25;DANA 25.000;25090;25160;70;TransaksiSukses;Sukses
29/09/2024 21:43;e748y009biof5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
29/09/2024 21:42;3l7o3w0988l21474;dana65;DANA 65.000;65075;65161;86;TransaksiSukses;Sukses
29/09/2024 21:40;ti7o3p09qafl70712;drivermaxim30;Maxim Driver 30.000;31950;32010;60;TransaksiSukses;Sukses
29/09/2024 21:39;nw1g9n0wjtg65808;tsel120;Telkomsel 120.000;119500;119897;397;TransaksiSukses;Sukses
29/09/2024 21:39;cy7o3l09g6865396;tp-isat10;Indosat Pulsa Transfer 10.000;10035;10169;134;TransaksiSukses;Sukses
29/09/2024 21:39;0h1g9m0wp6t070675;drivermaxim25;Maxim Driver 25.000;26830;26915;85;TransaksiSukses;Sukses
29/09/2024 21:39;3p48xl09ldx95882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
29/09/2024 21:39;vo48xi09drn04428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
29/09/2024 21:38;f87o3b0919v956396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
29/09/2024 21:37;6048x609yht172;500dana100;DANA 100.000 Admin 500;99590;99706;116;TransaksiSukses;Sukses
29/09/2024 21:36;il7o2z09si2i1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
29/09/2024 21:34;8y1g8u0w3l011459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
29/09/2024 21:34;8148wp09ukfv1446;dana15;DANA 15.000;15090;15195;105;TransaksiSukses;Sukses
29/09/2024 21:33;y51g8q0wndyz2948;isat10;Indosat 10.000;10730;10851;121;TransaksiSukses;Sukses
29/09/2024 21:33;911g8o0wxcfe2948;isat10;Indosat 10.000;10730;10851;121;TransaksiSukses;Sukses
29/09/2024 21:28;ll1g7y0wpl6w1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
29/09/2024 21:27;2248vr09orrm1435;dana10;DANA 10.000;10090;10175;85;TransaksiSukses;Sukses
29/09/2024 21:27;s648vq09fuu973968;linkaja30;LinkAja Rp 30.000;30075;30200;125;TransaksiSukses;Sukses
29/09/2024 21:21;nq48us09cezs5396;tp-isat10;Indosat Pulsa Transfer 10.000;10035;10169;134;TransaksiSukses;Sukses
29/09/2024 21:20;331g6k0wlui5396;tp-isat10;Indosat Pulsa Transfer 10.000;10035;10169;134;TransaksiSukses;Sukses
29/09/2024 21:18;pu48ue091qna1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
29/09/2024 21:18;nk48ud092zw265893;tp-isat60;Indosat Pulsa Transfer 60.000;57189;57295;106;TransaksiSukses;Sukses
29/09/2024 21:18;2s48uc09yq2h5364;tp-axis20;Axis Pulsa Transfer 20.000;19645;19707;62;TransaksiSukses;Sukses
29/09/2024 21:16;0b1g5y0w69ds74437;dana24;DANA 24.000;24085;24160;75;TransaksiSukses;Sukses
29/09/2024 21:15;7z1g5s0w6ow62948;isat10;Indosat 10.000;10730;10851;121;TransaksiSukses;Sukses
